instance_name,instance_size,solver,replication,total_distance,total_time,num_vehicles,feasible_solution
cvrp-1-df-96,4932,ortools,1,-1.0,416.54595487192273,-1,False
cvrp-1-df-108,4690,ortools,1,-1.0,373.63593081897125,-1,False
cvrp-1-df-102,5041,ortools,1,-1.0,431.0697272021789,-1,False
cvrp-1-df-98,3984,ortools,1,-1.0,268.0647513209842,-1,False
cvrp-1-df-110,5161,ortools,1,-1.0,447.62016793712974,-1,False
cvrp-1-df-95,4717,ortools,1,-1.0,376.2129984139465,-1,False
cvrp-1-df-119,4157,ortools,1,-1.0,294.12589511903934,-1,False
cvrp-1-df-103,5456,ortools,1,-1.0,506.5984194679186,-1,False
cvrp-1-df-117,3668,ortools,1,-1.0,229.92424496891908,-1,False
cvrp-0-pa-108,296,ortools,1,667.4743,60.73313570488244,10,True
cvrp-0-pa-105,333,ortools,1,751.5331,61.022189622046426,10,True
cvrp-0-pa-117,353,ortools,1,654.0026,61.18819307000376,11,True
cvrp-0-pa-92,260,ortools,1,616.7426,61.02303511300124,9,True
cvrp-0-pa-101,303,ortools,1,560.7877,60.78772750985809,10,True
cvrp-0-pa-110,278,ortools,1,623.7049,60.87664208910428,9,True
cvrp-0-pa-114,318,ortools,1,647.0633,60.7704851871822,10,True
cvrp-0-pa-99,323,ortools,1,694.1075,61.274221641011536,10,True
cvrp-0-pa-102,307,ortools,1,595.681,60.84350186306983,10,True
cvrp-0-pa-107,278,ortools,1,593.8571,60.87544267997146,9,True
cvrp-0-pa-91,284,ortools,1,650.1296,61.004828868899494,10,True
cvrp-0-pa-112,341,ortools,1,673.0014,61.10371967102401,11,True
cvrp-0-pa-100,298,ortools,1,623.2241,60.72701872698963,9,True
cvrp-0-pa-94,262,ortools,1,641.0386,61.08869555382989,9,True
cvrp-0-pa-98,317,ortools,1,595.2495,61.26605134201236,10,True
cvrp-0-pa-104,335,ortools,1,735.5431,61.19506287598051,11,True
cvrp-0-pa-111,265,ortools,1,586.5881,60.80821139900945,9,True
cvrp-0-pa-118,321,ortools,1,634.2975,60.92207676987164,10,True
cvrp-0-pa-109,288,ortools,1,551.8796,60.71035527414642,9,True
cvrp-0-pa-93,241,ortools,1,544.6208,60.93046909105033,8,True
cvrp-0-pa-97,331,ortools,1,606.2735,61.13037392986007,10,True
cvrp-0-pa-115,328,ortools,1,577.2995,60.88706720806658,11,True
cvrp-0-pa-113,283,ortools,1,566.9131,60.84867521491833,10,True
cvrp-0-pa-96,301,ortools,1,683.0748,61.12627366697416,10,True
cvrp-0-pa-103,316,ortools,1,579.4405,60.90830495208502,11,True
cvrp-0-pa-90,297,ortools,1,570.9863,60.83895968599245,10,True
cvrp-0-pa-119,292,ortools,1,631.0779,60.954569946974516,10,True
cvrp-0-pa-106,323,ortools,1,629.977,60.780067189829424,10,True
cvrp-0-pa-116,223,ortools,1,577.4147,60.59000838198699,7,True
cvrp-0-pa-95,318,ortools,1,648.8678,60.77862717094831,10,True
cvrp-0-df-107,1102,ortools,1,1884.3858,64.40795041085221,34,True
cvrp-0-df-95,998,ortools,1,1677.3741,63.64677612204105,32,True
cvrp-0-df-100,1085,ortools,1,1792.8781,64.04508001497015,34,True
cvrp-0-df-114,1041,ortools,1,1805.9651,63.758253429085016,32,True
cvrp-0-df-109,1033,ortools,1,1813.9343,65.43164576892741,32,True
cvrp-0-df-112,954,ortools,1,1619.992,63.237531134160236,30,True
cvrp-0-df-117,778,ortools,1,1424.1237,62.34116385714151,25,True
cvrp-0-df-97,834,ortools,1,1389.4558,65.87026044097729,25,True
cvrp-0-df-104,938,ortools,1,1646.3649,65.10295362188481,30,True
cvrp-0-df-110,1158,ortools,1,1878.7588,66.33620714186691,36,True
cvrp-0-df-116,915,ortools,1,1542.4602,62.9495107200928,29,True
cvrp-0-df-111,979,ortools,1,1611.612,63.30282870400697,31,True
cvrp-0-df-119,841,ortools,1,1487.6025,63.15960394591093,26,True
